,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Count,Age,Historic
2830,Glen Iris,1/58 Edgar St N,2,t,600000.0,VB,Gary,22/08/2016,9.2,3146.0,1.0,1.0,0.0,[[1964.14499977]],Stonnington,Southern Metropolitan,2807,[[56.85500023]],Historic
2831,Glen Iris,2/13 Estella St,2,u,690000.0,S,O'Donoghues,24/09/2016,9.2,3146.0,1.0,2.0,166.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2808,[[56.85500023]],Historic
2832,Glen Iris,7 Hope St,3,t,1200000.0,VB,O'Donoghues,24/09/2016,9.2,3146.0,2.0,2.0,541.0,[[1964.14499977]],Stonnington,Southern Metropolitan,2809,[[56.85500023]],Historic
2834,Glen Iris,3/32 Iris Rd,2,u,785000.0,S,Jellis,24/09/2016,9.2,3146.0,1.0,1.0,0.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2811,[[56.85500023]],Historic
2835,Glen Iris,98 Bath Rd,4,h,1950000.0,SP,Marshall,25/02/2017,9.2,3146.0,2.0,2.0,775.0,1960.0,Boroondara,Southern Metropolitan,2812,61.0,Historic
2836,Glen Iris,28 Ferndale Rd,3,h,2200000.0,S,Marshall,25/02/2017,9.2,3146.0,1.0,2.0,700.0,1930.0,Boroondara,Southern Metropolitan,2813,91.0,Historic
2837,Glen Iris,32 Howie St,3,h,1751000.0,S,Jellis,25/02/2017,9.2,3146.0,1.0,3.0,609.0,1930.0,Boroondara,Southern Metropolitan,2814,91.0,Historic
2838,Glen Iris,22 Kyarra Rd,4,h,1857000.0,S,Kay,25/02/2017,9.2,3146.0,2.0,3.0,548.0,1930.0,Stonnington,Southern Metropolitan,2815,91.0,Historic
2839,Glen Iris,14/1737 Malvern Rd,1,u,375000.0,PI,Noel,25/02/2017,9.2,3146.0,1.0,1.0,602.0,[[1964.14499977]],Stonnington,Southern Metropolitan,2816,[[56.85500023]],Historic
2840,Glen Iris,4/15 Rix St,2,u,720000.0,VB,Jellis,25/02/2017,9.2,3146.0,1.0,2.0,0.0,1940.0,Boroondara,Southern Metropolitan,2817,81.0,Historic
2841,Glen Iris,8 Rix St,3,h,1500000.0,S,RT,25/02/2017,9.2,3146.0,1.0,3.0,401.0,1935.0,Boroondara,Southern Metropolitan,2818,86.0,Historic
2842,Glen Iris,78 Valley Pde,4,h,2725000.0,S,Marshall,25/02/2017,9.2,3146.0,3.0,2.0,603.0,2007.0,Boroondara,Southern Metropolitan,2819,14.0,Contemporary
2843,Glen Iris,8 Hadley Ct,2,h,1723000.0,S,Jellis,26/07/2016,9.2,3146.0,1.0,1.0,553.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2820,[[56.85500023]],Historic
2844,Glen Iris,2/7 Maitland St,2,u,529500.0,S,hockingstuart,26/07/2016,9.2,3146.0,1.0,1.0,0.0,[[1964.14499977]],Stonnington,Southern Metropolitan,2821,[[56.85500023]],Historic
2845,Glen Iris,1687 Malvern Rd,3,h,2800000.0,S,Greg,26/07/2016,9.2,3146.0,1.0,2.0,762.0,1930.0,Stonnington,Southern Metropolitan,2822,91.0,Historic
2846,Glen Iris,21 Beatrice St,3,h,1665000.0,S,hockingstuart,27/06/2016,9.2,3146.0,1.0,2.0,685.0,1941.0,Boroondara,Southern Metropolitan,2823,80.0,Historic
2847,Glen Iris,8/251 Burke Rd,2,u,600000.0,S,hockingstuart,27/06/2016,9.2,3146.0,1.0,1.0,0.0,1960.0,Stonnington,Southern Metropolitan,2824,61.0,Historic
2848,Glen Iris,60 Madeline St,3,h,1420000.0,S,Buxton,27/06/2016,9.2,3146.0,1.0,2.0,615.0,1940.0,Boroondara,Southern Metropolitan,2825,81.0,Historic
2849,Glen Iris,44A Beryl St,3,h,1550000.0,S,Jellis,27/11/2016,9.2,3146.0,2.0,2.0,307.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2826,[[56.85500023]],Historic
2850,Glen Iris,3/1526 High St,1,u,420000.0,VB,Jellis,27/11/2016,9.2,3146.0,1.0,1.0,805.0,2011.0,Boroondara,Southern Metropolitan,2827,10.0,Contemporary
2851,Glen Iris,53 Madeline St,4,h,1920000.0,S,Marshall,27/11/2016,9.2,3146.0,2.0,2.0,706.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2828,[[56.85500023]],Historic
2852,Glen Iris,21 Park Rd,5,h,2100000.0,S,Jellis,27/11/2016,9.2,3146.0,3.0,2.0,696.0,1989.0,Boroondara,Southern Metropolitan,2829,32.0,Contemporary
2853,Glen Iris,14 Queens Pde,5,h,2410000.0,PI,Marshall,27/11/2016,9.2,3146.0,2.0,2.0,654.0,2015.0,Boroondara,Southern Metropolitan,2830,6.0,Contemporary
2854,Glen Iris,30 Valley Pde,4,h,2100000.0,PI,Marshall,27/11/2016,9.2,3146.0,2.0,2.0,645.0,1930.0,Boroondara,Southern Metropolitan,2831,91.0,Historic
2855,Glen Iris,15 Yeovil Rd,4,h,2950000.0,S,Kay,27/11/2016,9.2,3146.0,2.0,2.0,1485.0,1966.0,Boroondara,Southern Metropolitan,2832,55.0,Historic
2856,Glen Iris,4/68 Edgar St N,2,u,390000.0,S,hockingstuart,28/05/2016,9.2,3146.0,1.0,1.0,0.0,[[1964.14499977]],Stonnington,Southern Metropolitan,2833,[[56.85500023]],Historic
2858,Glen Iris,1 Rosedale Rd,4,h,1390000.0,S,Noel,28/05/2016,9.2,3146.0,2.0,3.0,397.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2835,[[56.85500023]],Historic
2859,Glen Iris,59 Staughton Rd,4,h,1802000.0,S,J,28/05/2016,9.2,3146.0,3.0,2.0,394.0,1980.0,Boroondara,Southern Metropolitan,2836,41.0,Contemporary
2860,Glen Iris,2 Bell St,3,h,1310000.0,S,Marshall,28/08/2016,9.2,3146.0,1.0,2.0,464.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2837,[[56.85500023]],Historic
2861,Glen Iris,24 Brandon St,3,h,1931000.0,S,Jellis,28/08/2016,9.2,3146.0,2.0,2.0,648.0,1975.0,Boroondara,Southern Metropolitan,2838,46.0,Contemporary
2862,Glen Iris,45 Rosedale Rd,4,h,2000000.0,PI,RT,28/08/2016,9.2,3146.0,2.0,4.0,401.0,[[1964.14499977]],Boroondara,Southern Metropolitan,2839,[[56.85500023]],Historic
2863,Glen Iris,318 Tooronga Rd,2,h,1250000.0,S,Marshall,28/08/2016,9.2,3146.0,1.0,2.0,438.0,1910.0,Stonnington,Southern Metropolitan,2840,111.0,Historic
2864,Glen Iris,35 Adrian St,5,h,2400000.0,VB,Jellis,30/07/2016,9.2,3146.0,3.0,2.0,709.0,1930.0,Boroondara,Southern Metropolitan,2841,91.0,Historic
2865,Glen Iris,8/13 Glenvale Rd,2,u,460000.0,PI,hockingstuart,30/07/2016,9.2,3146.0,1.0,1.0,0.0,[[1964.14499977]],Stonnington,Southern Metropolitan,2842,[[56.85500023]],Historic
2866,Glenroy,89 John St,3,h,610000.0,S,Ray,3/09/2016,13.0,3046.0,1.0,2.0,696.0,1960.0,Moreland,Northern Metropolitan,2843,61.0,Historic
2867,Glenroy,55 Daley St,3,h,610000.0,S,Walshe,3/12/2016,13.0,3046.0,1.0,3.0,640.0,1960.0,Moreland,Northern Metropolitan,2844,61.0,Historic
2868,Glenroy,2/74 Daley St,3,t,555000.0,SP,Stockdale,3/12/2016,13.0,3046.0,2.0,2.0,244.0,[[1969.84616286]],Moreland,Northern Metropolitan,2845,[[51.15383714]],Contemporary
2869,Glenroy,62 Farview St,3,h,500000.0,S,Nelson,3/12/2016,13.0,3046.0,1.0,1.0,336.0,[[1969.84616286]],Moreland,Northern Metropolitan,2846,[[51.15383714]],Contemporary
2870,Glenroy,39 Morley St,3,h,806500.0,S,Barry,3/12/2016,13.0,3046.0,1.0,2.0,766.0,1965.0,Moreland,Northern Metropolitan,2847,56.0,Historic
2871,Glenroy,23 Wheatsheaf Rd,5,h,1150000.0,PI,Barry,3/12/2016,13.0,3046.0,3.0,2.0,700.0,[[1969.84616286]],Moreland,Northern Metropolitan,2848,[[51.15383714]],Contemporary
2872,Glenroy,13 Acacia St,5,h,850000.0,PI,Barry,4/03/2017,13.0,3046.0,3.0,1.0,487.0,[[1969.84616286]],Moreland,Northern Metropolitan,2849,[[51.15383714]],Contemporary
2873,Glenroy,2 Roy St,4,h,550000.0,VB,Peter,4/03/2017,13.0,3046.0,2.0,1.0,683.0,2017.0,Moreland,Northern Metropolitan,2850,4.0,Contemporary
2874,Glenroy,42 Sadie St,3,h,822000.0,S,Stockdale,4/03/2017,13.0,3046.0,1.0,4.0,700.0,1950.0,Moreland,Northern Metropolitan,2851,71.0,Historic
2875,Glenroy,15 Stanley St,3,h,980000.0,SP,Brad,4/03/2017,13.0,3046.0,2.0,3.0,1029.0,1950.0,Moreland,Northern Metropolitan,2852,71.0,Historic
2876,Glenroy,123 Glenroy Rd,3,h,670000.0,S,Stockdale,6/08/2016,13.0,3046.0,1.0,1.0,652.0,[[1969.84616286]],Moreland,Northern Metropolitan,2853,[[51.15383714]],Contemporary
2877,Glenroy,3/27 Harold St,2,u,430000.0,PI,Jason,6/08/2016,13.0,3046.0,1.0,1.0,164.0,2010.0,Moreland,Northern Metropolitan,2854,11.0,Contemporary
2878,Glenroy,45 Stanley St,2,h,852500.0,S,Barry,6/08/2016,13.0,3046.0,1.0,2.0,832.0,[[1969.84616286]],Moreland,Northern Metropolitan,2855,[[51.15383714]],Contemporary
2879,Glenroy,46 Stanley St,4,h,1025000.0,S,Burnham,6/08/2016,13.0,3046.0,2.0,4.0,1011.0,[[1969.84616286]],Moreland,Northern Metropolitan,2856,[[51.15383714]],Contemporary
2880,Glenroy,1c Barwon St,2,h,540000.0,VB,Nelson,7/05/2016,13.0,3046.0,1.0,1.0,164.0,2010.0,Moreland,Northern Metropolitan,2857,11.0,Contemporary
2881,Glenroy,79 Glen St,2,h,530000.0,SP,Barry,7/11/2016,13.0,3046.0,1.0,2.0,643.0,[[1969.84616286]],Moreland,Northern Metropolitan,2858,[[51.15383714]],Contemporary
2882,Glenroy,11 Caldwell St,3,h,721000.0,S,YPA,8/10/2016,13.0,3046.0,1.0,2.0,674.0,1976.0,Moreland,Northern Metropolitan,2859,45.0,Contemporary
2883,Glenroy,1 Gordon Ct,3,h,737000.0,S,Stockdale,8/10/2016,13.0,3046.0,1.0,4.0,640.0,1950.0,Moreland,Northern Metropolitan,2860,71.0,Historic
2884,Glenroy,134 John St,3,h,575500.0,S,hockingstuart,8/10/2016,13.0,3046.0,1.0,1.0,701.0,[[1969.84616286]],Moreland,Northern Metropolitan,2861,[[51.15383714]],Contemporary
2885,Glenroy,4 Lyons St,3,h,600000.0,S,Barry,8/10/2016,13.0,3046.0,1.0,2.0,702.0,[[1969.84616286]],Moreland,Northern Metropolitan,2862,[[51.15383714]],Contemporary
2886,Glenroy,24a Morell St,3,h,460000.0,SP,Raine,8/10/2016,13.0,3046.0,2.0,2.0,224.0,1950.0,Moreland,Northern Metropolitan,2863,71.0,Historic
2887,Glenroy,1/919 Pascoe Vale Rd,3,t,370000.0,PI,Walshe,8/10/2016,13.0,3046.0,2.0,1.0,259.0,2003.0,Moreland,Northern Metropolitan,2864,18.0,Contemporary
2888,Glenroy,6 Cosmos St,3,h,691000.0,S,Stockdale,10/09/2016,13.0,3046.0,1.0,2.0,753.0,[[1969.84616286]],Moreland,Northern Metropolitan,2865,[[51.15383714]],Contemporary
2889,Glenroy,62 Everard St,3,h,500000.0,S,Nelson,10/09/2016,13.0,3046.0,1.0,1.0,589.0,[[1969.84616286]],Moreland,Northern Metropolitan,2866,[[51.15383714]],Contemporary
2890,Glenroy,3/28 Stanley St,3,t,545000.0,S,Barry,10/09/2016,13.0,3046.0,2.0,1.0,136.0,2014.0,Moreland,Northern Metropolitan,2867,7.0,Contemporary
2891,Glenroy,30 Bourchier St,3,h,670000.0,PI,Brad,10/12/2016,13.0,3046.0,1.0,4.0,734.0,1960.0,Moreland,Northern Metropolitan,2868,61.0,Historic
2892,Glenroy,44 Daley St,3,h,572000.0,S,Walshe,10/12/2016,13.0,3046.0,1.0,2.0,627.0,[[1969.84616286]],Moreland,Northern Metropolitan,2869,[[51.15383714]],Contemporary
2893,Glenroy,6 Dromana St,4,h,702000.0,S,Eview,10/12/2016,13.0,3046.0,1.0,4.0,606.0,1956.0,Moreland,Northern Metropolitan,2870,65.0,Historic
2894,Glenroy,137 Glenroy Rd,2,h,730000.0,S,Barry,10/12/2016,13.0,3046.0,1.0,1.0,705.0,1950.0,Moreland,Northern Metropolitan,2871,71.0,Historic
2895,Glenroy,24 Trevannion St,3,h,711500.0,S,Stockdale,10/12/2016,13.0,3046.0,1.0,3.0,667.0,1950.0,Moreland,Northern Metropolitan,2872,71.0,Historic
2896,Glenroy,1 Tudor St,3,h,820000.0,VB,Nelson,10/12/2016,13.0,3046.0,2.0,4.0,805.0,[[1969.84616286]],Moreland,Northern Metropolitan,2873,[[51.15383714]],Contemporary
2897,Glenroy,45 Cosmos St,5,h,810000.0,S,Stockdale,11/03/2017,13.0,3046.0,4.0,4.0,695.0,1950.0,Moreland,Northern Metropolitan,2874,71.0,Historic
2898,Glenroy,9/11 Currajong St,2,u,250000.0,SP,Barry,12/11/2016,13.0,3046.0,1.0,1.0,0.0,1970.0,Moreland,Northern Metropolitan,2875,51.0,Contemporary
2899,Glenroy,1/1 Danae St,3,t,460000.0,S,Eview,12/11/2016,13.0,3046.0,1.0,1.0,325.0,1970.0,Moreland,Northern Metropolitan,2876,51.0,Contemporary
2900,Glenroy,24 Sadie St,3,h,793000.0,S,Eview,12/11/2016,13.0,3046.0,1.0,2.0,780.0,1960.0,Moreland,Northern Metropolitan,2877,61.0,Historic
2901,Glenroy,7/89 Station Rd,2,u,340000.0,S,Nelson,12/11/2016,13.0,3046.0,1.0,1.0,0.0,1970.0,Moreland,Northern Metropolitan,2878,51.0,Contemporary
2902,Glenroy,57 View St,3,h,596000.0,S,Hodges,12/11/2016,13.0,3046.0,1.0,3.0,624.0,[[1969.84616286]],Moreland,Northern Metropolitan,2879,[[51.15383714]],Contemporary
2903,Glenroy,149 Augustine Tce,3,h,447500.0,S,Melbourne,15/10/2016,13.0,3046.0,1.0,1.0,320.0,2000.0,Moreland,Northern Metropolitan,2880,21.0,Contemporary
2904,Glenroy,45 Fran St,3,h,588000.0,S,YPA,15/10/2016,13.0,3046.0,1.0,1.0,616.0,1960.0,Moreland,Northern Metropolitan,2881,61.0,Historic
2905,Glenroy,1/25 Morell St,3,h,420000.0,PI,Raine,15/10/2016,13.0,3046.0,1.0,2.0,0.0,1960.0,Moreland,Northern Metropolitan,2882,61.0,Historic
2906,Glenroy,2/22 Sadie St,2,u,410000.0,SP,Brad,15/10/2016,13.0,3046.0,1.0,2.0,200.0,2000.0,Moreland,Northern Metropolitan,2883,21.0,Contemporary
2907,Glenroy,44 Widford St,3,h,688000.0,S,Stockdale,15/10/2016,13.0,3046.0,1.0,4.0,700.0,[[1969.84616286]],Moreland,Northern Metropolitan,2884,[[51.15383714]],Contemporary
2908,Glenroy,57 Widford St,3,h,612500.0,S,Stockdale,15/10/2016,13.0,3046.0,2.0,3.0,635.0,[[1969.84616286]],Moreland,Northern Metropolitan,2885,[[51.15383714]],Contemporary
2909,Glenroy,40 View St,3,h,525000.0,S,Brad,16/04/2016,13.0,3046.0,1.0,1.0,665.0,1950.0,Moreland,Northern Metropolitan,2886,71.0,Historic
2910,Glenroy,10 Anselm Gr,3,h,703000.0,S,Eview,17/09/2016,13.0,3046.0,1.0,4.0,704.0,1960.0,Moreland,Northern Metropolitan,2887,61.0,Historic
2911,Glenroy,1/112 Cardinal Rd,4,t,608000.0,S,Raine,17/09/2016,13.0,3046.0,2.0,1.0,252.0,2014.0,Moreland,Northern Metropolitan,2888,7.0,Contemporary
2912,Glenroy,55 Fran St,5,h,705000.0,PI,Barry,17/09/2016,13.0,3046.0,3.0,2.0,612.0,1970.0,Moreland,Northern Metropolitan,2889,51.0,Contemporary
2913,Glenroy,6/2 Murrell St,2,u,320500.0,S,Nelson,17/09/2016,13.0,3046.0,1.0,1.0,3056.0,[[1969.84616286]],Moreland,Northern Metropolitan,2890,[[51.15383714]],Contemporary
2914,Glenroy,21A Cosmos St,3,h,577000.0,S,Barry,18/03/2017,13.0,3046.0,1.0,2.0,706.0,[[1969.84616286]],Moreland,Northern Metropolitan,2891,[[51.15383714]],Contemporary
2915,Glenroy,14/854 Pascoe Vale Rd,2,u,230000.0,PI,Raine,18/03/2017,13.0,3046.0,1.0,1.0,1996.0,[[1969.84616286]],Moreland,Northern Metropolitan,2892,[[51.15383714]],Contemporary
2916,Glenroy,2/36 Prospect St,4,t,607000.0,S,YPA,18/03/2017,13.0,3046.0,3.0,2.0,0.0,2014.0,Moreland,Northern Metropolitan,2893,7.0,Contemporary
2917,Glenroy,139 John St,3,h,765500.0,S,Barry,18/06/2016,13.0,3046.0,2.0,2.0,780.0,1970.0,Moreland,Northern Metropolitan,2894,51.0,Contemporary
2918,Glenroy,2/709 Pascoe Vale Rd,3,u,470000.0,SP,Barry,18/06/2016,13.0,3046.0,1.0,2.0,187.0,2014.0,Moreland,Northern Metropolitan,2895,7.0,Contemporary
2919,Glenroy,1/2 Prospect St,3,u,482500.0,SP,Brad,18/06/2016,13.0,3046.0,1.0,1.0,265.0,1995.0,Moreland,Northern Metropolitan,2896,26.0,Contemporary
2920,Glenroy,48 Everard St,3,h,580000.0,S,Barry,19/11/2016,13.0,3046.0,1.0,2.0,650.0,1960.0,Moreland,Northern Metropolitan,2897,61.0,Historic
2921,Glenroy,3/4 Murrell St,2,t,434500.0,S,Eview,19/11/2016,13.0,3046.0,1.0,1.0,125.0,1975.0,Moreland,Northern Metropolitan,2898,46.0,Contemporary
2922,Glenroy,1/38 Stanley St,2,u,620250.0,S,Stockdale,19/11/2016,13.0,3046.0,1.0,2.0,253.0,2012.0,Moreland,Northern Metropolitan,2899,9.0,Contemporary
2923,Glenroy,128 Widford St,3,h,710000.0,S,Stockdale,19/11/2016,13.0,3046.0,1.0,1.0,796.0,1960.0,Moreland,Northern Metropolitan,2900,61.0,Historic
2924,Glenroy,54 Cromwell St,4,h,630000.0,S,Stockdale,22/05/2016,13.0,3046.0,1.0,2.0,630.0,1960.0,Moreland,Northern Metropolitan,2901,61.0,Historic
2925,Glenroy,37 Farview St,2,t,420000.0,SP,Stockdale,22/05/2016,13.0,3046.0,1.0,1.0,307.0,[[1969.84616286]],Moreland,Northern Metropolitan,2902,[[51.15383714]],Contemporary
2926,Glenroy,106 Outlook Dr,3,h,600000.0,S,Stockdale,22/05/2016,13.0,3046.0,1.0,4.0,541.0,1968.0,Moreland,Northern Metropolitan,2903,53.0,Contemporary
2927,Glenroy,1/7 Harold St,3,t,550000.0,SP,Stockdale,22/08/2016,13.0,3046.0,2.0,2.0,212.0,2010.0,Moreland,Northern Metropolitan,2904,11.0,Contemporary
2928,Glenroy,2/27 Morley St,3,u,460000.0,S,Barry,22/08/2016,13.0,3046.0,2.0,1.0,190.0,[[1969.84616286]],Moreland,Northern Metropolitan,2905,[[51.15383714]],Contemporary
2929,Glenroy,46 Moonee Bvd,4,h,600000.0,SP,Stockdale,23/04/2016,13.0,3046.0,1.0,2.0,586.0,1968.0,Moreland,Northern Metropolitan,2906,53.0,Contemporary
2930,Glenroy,47 Cardinal Rd,4,h,1217500.0,S,Barry,24/09/2016,13.0,3046.0,3.0,2.0,693.0,2014.0,Moreland,Northern Metropolitan,2907,7.0,Contemporary
2931,Glenroy,135 Hilton St,3,h,600000.0,SP,Barry,24/09/2016,13.0,3046.0,1.0,2.0,599.0,1960.0,Moreland,Northern Metropolitan,2908,61.0,Historic
2932,Glenroy,29 Moonee Bvd,3,h,570000.0,PI,Barry,24/09/2016,13.0,3046.0,2.0,2.0,585.0,1975.0,Moreland,Northern Metropolitan,2909,46.0,Contemporary
2933,Glenroy,46 Sadie St,4,h,655000.0,SP,Stockdale,24/09/2016,13.0,3046.0,1.0,2.0,695.0,[[1969.84616286]],Moreland,Northern Metropolitan,2910,[[51.15383714]],Contemporary
2934,Glenroy,118 Bindi St,3,h,500000.0,SP,Nelson,25/02/2017,13.0,3046.0,1.0,4.0,677.0,[[1969.84616286]],Moreland,Northern Metropolitan,2911,[[51.15383714]],Contemporary
2935,Glenroy,65 Farview St,3,h,762700.0,SP,Stockdale,25/02/2017,13.0,3046.0,1.0,4.0,597.0,1960.0,Moreland,Northern Metropolitan,2912,61.0,Historic
2936,Glenroy,3/27 Gladstone Pde,2,u,465000.0,S,YPA,25/02/2017,13.0,3046.0,1.0,1.0,176.0,2012.0,Moreland,Northern Metropolitan,2913,9.0,Contemporary
2937,Glenroy,52 Glenroy Rd,2,h,741250.0,S,Barry,25/02/2017,13.0,3046.0,1.0,1.0,668.0,1955.0,Moreland,Northern Metropolitan,2914,66.0,Historic
2938,Glenroy,4/36 Acacia St,2,t,488500.0,S,Stockdale,27/06/2016,13.0,3046.0,2.0,1.0,190.0,[[1969.84616286]],Moreland,Northern Metropolitan,2915,[[51.15383714]],Contemporary
2939,Glenroy,44 Everard St,4,h,787500.0,S,Barry,27/06/2016,13.0,3046.0,2.0,2.0,650.0,[[1969.84616286]],Moreland,Northern Metropolitan,2916,[[51.15383714]],Contemporary
2940,Glenroy,1/47 Lytton St,2,u,442000.0,S,Brad,27/06/2016,13.0,3046.0,1.0,1.0,245.0,[[1969.84616286]],Moreland,Northern Metropolitan,2917,[[51.15383714]],Contemporary
2942,Glenroy,4 Glenroy Rd,2,h,726335.0,S,Eview,27/11/2016,13.0,3046.0,1.0,2.0,590.0,[[1969.84616286]],Moreland,Northern Metropolitan,2919,[[51.15383714]],Contemporary
2943,Glenroy,165 Hilton St,4,h,630000.0,S,Stockdale,27/11/2016,13.0,3046.0,2.0,2.0,602.0,1950.0,Moreland,Northern Metropolitan,2920,71.0,Historic
2944,Glenroy,72 Pecham St,3,h,670000.0,S,Barry,27/11/2016,13.0,3046.0,1.0,3.0,705.0,1950.0,Moreland,Northern Metropolitan,2921,71.0,Historic
2945,Glenroy,3/48 William St,2,h,417000.0,S,Stockdale,27/11/2016,13.0,3046.0,1.0,1.0,172.0,2013.0,Moreland,Northern Metropolitan,2922,8.0,Contemporary
2946,Glenroy,1/26 York St,3,t,600000.0,VB,Nelson,27/11/2016,13.0,3046.0,1.0,2.0,258.0,2001.0,Moreland,Northern Metropolitan,2923,20.0,Contemporary
2947,Glenroy,3/132 Widford St,3,t,440000.0,SP,Nelson,28/05/2016,13.0,3046.0,2.0,1.0,215.0,2010.0,Moreland,Northern Metropolitan,2924,11.0,Contemporary
2948,Glenroy,14 William St,3,h,501000.0,SP,Raine,28/05/2016,13.0,3046.0,1.0,1.0,348.0,[[1969.84616286]],Moreland,Northern Metropolitan,2925,[[51.15383714]],Contemporary
2949,Glenroy,23 Cromwell St,3,h,660000.0,S,Barry,28/08/2016,13.0,3046.0,1.0,2.0,657.0,1950.0,Moreland,Northern Metropolitan,2926,71.0,Historic
2950,Glenroy,16 York St,3,h,722000.0,S,Stockdale,28/08/2016,13.0,3046.0,1.0,3.0,781.0,[[1969.84616286]],Moreland,Northern Metropolitan,2927,[[51.15383714]],Contemporary
2951,Glenroy,2/4 Ash Ct,2,h,270000.0,PI,Ray,30/07/2016,13.0,3046.0,1.0,1.0,155.0,2000.0,Moreland,Northern Metropolitan,2928,21.0,Contemporary
2952,Glenroy,44 Morley St,4,h,825000.0,S,Stockdale,30/07/2016,13.0,3046.0,2.0,4.0,768.0,1970.0,Moreland,Northern Metropolitan,2929,51.0,Contemporary
2953,Glenroy,33 View St,4,h,638000.0,S,Barry,30/07/2016,13.0,3046.0,2.0,1.0,624.0,2005.0,Moreland,Northern Metropolitan,2930,16.0,Contemporary
2954,Gowanbrae,1 Gowanbrae Dr,3,h,631000.0,S,Nelson,3/09/2016,13.6,3043.0,2.0,2.0,608.0,2001.0,Moreland,Western Metropolitan,2931,20.0,Contemporary
2955,Gowanbrae,31 Seggan Cir,3,t,532000.0,S,Nelson,3/09/2016,13.6,3043.0,2.0,1.0,149.0,2005.0,Moreland,Western Metropolitan,2932,16.0,Contemporary
2956,Gowanbrae,13 Seggan Cir,3,h,500000.0,S,Nelson,4/03/2017,13.6,3043.0,2.0,1.0,140.0,[[1970.74634651]],Moreland,Western Metropolitan,2933,[[50.25365349]],Contemporary
2957,Gowanbrae,41 Balerno Cir,3,h,504000.0,S,Nelson,6/08/2016,13.6,3043.0,2.0,1.0,215.0,2004.0,Moreland,Western Metropolitan,2934,17.0,Contemporary
2958,Gowanbrae,39 Balerno Cir,3,t,468000.0,S,Nelson,7/05/2016,13.6,3043.0,2.0,2.0,178.0,2000.0,Moreland,Western Metropolitan,2935,21.0,Contemporary
2959,Gowanbrae,2 Mirrim Pl,4,h,802500.0,S,Nelson,12/11/2016,13.6,3043.0,2.0,2.0,0.0,2005.0,Moreland,Western Metropolitan,2936,16.0,Contemporary
2960,Gowanbrae,8 Perth Ct,4,h,709000.0,PI,Nelson,14/05/2016,13.6,3043.0,2.0,2.0,453.0,2007.0,Moreland,Western Metropolitan,2937,14.0,Contemporary
2961,Gowanbrae,3 Gowanbrae Dr,3,h,700000.0,SP,Nelson,16/04/2016,13.6,3043.0,2.0,2.0,691.0,[[1970.74634651]],Moreland,Western Metropolitan,2938,[[50.25365349]],Contemporary
2962,Gowanbrae,42 Seggan Cir,3,h,485000.0,S,Nelson,16/04/2016,13.6,3043.0,2.0,1.0,175.0,2004.0,Moreland,Western Metropolitan,2939,17.0,Contemporary
2963,Gowanbrae,6 Birk Ct,3,h,540000.0,VB,Brad,19/11/2016,13.6,3043.0,2.0,1.0,367.0,2008.0,Moreland,Western Metropolitan,2940,13.0,Contemporary
2964,Gowanbrae,24 Balerno Cir,3,h,390000.0,PI,Nelson,23/04/2016,13.6,3043.0,2.0,1.0,158.0,2005.0,Moreland,Western Metropolitan,2941,16.0,Contemporary
2965,Gowanbrae,18 Primula Bvd,4,h,800000.0,S,Nelson,26/07/2016,13.6,3043.0,2.0,2.0,719.0,2000.0,Moreland,Western Metropolitan,2942,21.0,Contemporary
2966,Gowanbrae,14 Birk Ct,3,h,525000.0,PI,Stockdale,27/06/2016,13.6,3043.0,2.0,1.0,223.0,[[1970.74634651]],Moreland,Western Metropolitan,2943,[[50.25365349]],Contemporary
2968,Hadfield,20 Bedford St,3,h,605000.0,PI,hockingstuart,3/09/2016,12.1,3046.0,1.0,2.0,597.0,1960.0,Moreland,Northern Metropolitan,2945,61.0,Historic
2969,Hadfield,29 Sutherland St,3,h,685500.0,SP,Brad,3/09/2016,12.1,3046.0,1.0,2.0,724.0,1970.0,Moreland,Northern Metropolitan,2946,51.0,Contemporary
2970,Hadfield,2 Knole St,2,h,610000.0,S,Eview,3/12/2016,12.1,3046.0,1.0,1.0,394.0,1950.0,Moreland,Northern Metropolitan,2947,71.0,Historic
2971,Hadfield,8 Sherwood St,3,h,630000.0,S,YPA,3/12/2016,12.1,3046.0,1.0,1.0,604.0,1970.0,Moreland,Northern Metropolitan,2948,51.0,Contemporary
2973,Hadfield,26 South St,3,h,810000.0,S,Holland,4/03/2017,12.1,3046.0,2.0,2.0,592.0,1950.0,Moreland,Northern Metropolitan,2950,71.0,Historic
2974,Hadfield,70 West St,3,h,840000.0,S,Barry,4/03/2017,12.1,3046.0,1.0,2.0,608.0,[[1968.4958874]],Moreland,Northern Metropolitan,2951,[[52.5041126]],Contemporary
2975,Hadfield,16 Bedford St,5,h,585000.0,S,YPA,4/06/2016,12.1,3046.0,2.0,1.0,590.0,[[1968.4958874]],Moreland,Northern Metropolitan,2952,[[52.5041126]],Contemporary
